Name,Image_URL 
Hardy Outlander,https://cards.scryfall.io/normal/front/4/4/44498893-3ff8-4d1e-abdf-4579e0c67020.jpg?1674137136
"Etali, Primal Sickness // Etali, Primal Sickness",
Triclopean Sight,https://cards.scryfall.io/normal/front/4/4/444b5d72-ac5b-43d2-b5dc-0cc4bf63e43d.jpg?1562346125
Exquisite Huntmaster,https://cards.scryfall.io/normal/front/4/4/444b75d9-f7c7-4a13-9318-02d7bbd80c9c.jpg?1616447012
Bring to Trial,https://cards.scryfall.io/normal/front/4/4/444d7e10-0d5b-47f4-b29c-730d1d08a59a.jpg?1675646265
Adarkar Valkyrie,https://cards.scryfall.io/normal/front/4/4/4453bc99-835a-4cfa-a64c-f55434ad4897.jpg?1609987577
"Henrika Domnathi // Henrika, Infernal Seer",
Hero of Bretagard,https://cards.scryfall.io/normal/front/4/4/4458c16c-b71d-481d-863b-f2e3b1320178.jpg?1631233543
Stinging Shot,https://cards.scryfall.io/normal/front/4/4/4459d961-c305-439b-ba22-22cc27b99b3f.jpg?1597078286
Furnace Gremlin,https://cards.scryfall.io/normal/front/4/4/445b3315-6587-4d57-ab7e-faab1eec0241.jpg?1682204151
Nine-Ringed Bo,https://cards.scryfall.io/normal/front/4/4/445e60aa-1a0a-499e-9887-7d17a1f80a02.jpg?1562759405
"Urza, Powerstone Prodigy",https://cards.scryfall.io/normal/front/4/4/445f897e-a059-4cd5-bfd2-302dc7a4c8e2.jpg?1674420651
Skarrgan Firebird,https://cards.scryfall.io/normal/front/4/4/4460973c-190e-4ab2-9be2-8c64e5380505.jpg?1592752177
Status // Statue,https://cards.scryfall.io/normal/front/4/4/44614c6d-5508-4077-b825-66d5d684086c.jpg?1572894024
Fae Offering,https://cards.scryfall.io/normal/front/4/4/4462f57d-5214-4b0e-a963-e0077741aad1.jpg?1693275588
In Too Deep,https://cards.scryfall.io/normal/front/4/4/44639d1a-a67c-4ec4-8a7d-518825b3313b.jpg?1675617948
Wild Ceratok,https://cards.scryfall.io/normal/front/4/4/4464e11a-c5b9-40ea-8be0-dab29d14e289.jpg?1572893485
Hamlet Vanguard,https://cards.scryfall.io/normal/front/4/4/4466b346-bf04-465b-9e9a-a7779e0ede06.jpg?1681084177
Striped Riverwinder,https://cards.scryfall.io/normal/front/4/4/4466da89-7380-4fad-9304-7b580c577975.jpg?1597173386
Lonesome Unicorn // Rider in Need,https://cards.scryfall.io/normal/front/4/4/44693dec-17d3-4e4d-89dc-3ca0ea8a3aff.jpg?1585973756
Ore-Scale Guardian,https://cards.scryfall.io/normal/front/4/4/4469f9bf-467a-4ace-b4c8-2f4e52b3ff0d.jpg?1630249398
Rakdos Riteknife,https://cards.scryfall.io/normal/front/4/4/446d75e4-6927-4b6b-9c4e-29459d0b23ef.jpg?1689467473
Divine Reckoning,https://cards.scryfall.io/normal/front/4/4/446ea3a4-206a-4097-87c1-c04bb7812972.jpg?1562829296
"Domri, Chaos Bringer Emblem",https://cards.scryfall.io/normal/front/4/4/44717d19-d8c2-45ba-9904-00c0c79ee0c3.jpg?1572892563
Toll of the Invasion,https://cards.scryfall.io/normal/front/4/4/4471c2a5-aa2c-47e2-8238-1eb366c8adc9.jpg?1557576575
Feaster of Fools,https://cards.scryfall.io/normal/front/4/4/4472ad84-b548-4ed8-a315-ecf9ba9d49ff.jpg?1562201633
Stratus Walk,https://cards.scryfall.io/normal/front/4/4/44744725-6ba7-40bd-b25b-788a1032ecf4.jpg?1593091786
Blazethorn Scarecrow,https://cards.scryfall.io/normal/front/4/4/44793043-82b4-415b-a9ab-d564fdbcd314.jpg?1562829418
Powerstone,https://cards.scryfall.io/normal/front/4/4/447af615-1e59-471f-886b-bf46007a938d.jpg?1675456355
Gerrard Capashen,https://cards.scryfall.io/normal/front/4/4/447c8c98-ac0e-4a12-a99e-f75d82b7a51f.jpg?1562907491
"Xyris, the Writhing Storm",https://cards.scryfall.io/normal/front/4/4/447db519-7825-4330-99e7-a2429e1f6b2e.jpg?1591234313
Extravagant Replication,https://cards.scryfall.io/normal/front/4/4/447f3f85-cc95-410a-a76b-4e9708c0db66.jpg?1675617839
Mimic // Mimic,
Bogardan Lancer,https://cards.scryfall.io/normal/front/4/4/44814464-e5b6-46c6-ac2e-d7234add43f4.jpg?1562908837
Benalish Commander,https://cards.scryfall.io/normal/front/4/4/44814da0-3bc8-423d-9b22-3fea123048fa.jpg?1562570693
Tidespout Tyrant,https://cards.scryfall.io/normal/front/4/4/44865244-2b9f-4734-a4da-49613b23ee4d.jpg?1593272783
Lyra Dawnbringer,https://cards.scryfall.io/normal/front/4/4/44899568-7aac-47ae-9f7d-b5414f65625b.jpg?1682714024
Flowstone Sculpture,https://cards.scryfall.io/normal/front/4/4/448d1d1d-00bc-4026-8a63-4812d1f28502.jpg?1562908848
"Lae'zel, Callous Warrior",https://cards.scryfall.io/normal/front/4/4/448d47a4-3b5c-4994-b9ea-56f5c48e8e0e.jpg?1657241695
Glimmerpoint Stag,https://cards.scryfall.io/normal/front/4/4/448f1348-081f-4bf7-8a52-71b1a6d59f93.jpg?1562908850
"Grusilda, Monster Masher",https://cards.scryfall.io/normal/front/4/4/448f80af-ca6c-4901-a841-1b858afa54b4.jpg?1664309918
Spawning Kraken,https://cards.scryfall.io/normal/front/4/4/44917638-3c84-4c21-b139-5084e6e1efc6.jpg?1625191478
Cruel Tutor,https://cards.scryfall.io/normal/front/4/4/44919938-3db0-4b5e-83f3-6b4d96c10517.jpg?1562253511
The Surgical Bay // The Surgical Bay,
Divest,https://cards.scryfall.io/normal/front/4/4/4494cb6d-1a99-40b6-96cc-0dc2ddec102f.jpg?1598304621
Werefox Bodyguard,https://cards.scryfall.io/normal/front/4/4/4494dfa1-1343-417e-b0c5-2b096442dd0e.jpg?1692936851
Song of Blood,https://cards.scryfall.io/normal/front/4/4/4497a1d7-6604-4f2d-9484-1f1d77a6228f.jpg?1562277457
Shade's Form,https://cards.scryfall.io/normal/front/4/4/449baad3-9a4a-4f5f-9e9f-02cc97ab71e6.jpg?1562629561
Prison Barricade,https://cards.scryfall.io/normal/front/4/4/449c4800-8718-4593-a61e-03ad7f348c6d.jpg?1562908879
Tectonic Giant,https://cards.scryfall.io/normal/front/4/4/449c7351-ff39-4597-9f81-b8665f76bce7.jpg?1674675343
Necrogoyf // Necrogoyf,
Fleetwheel Cruiser,https://cards.scryfall.io/normal/front/4/4/44a7234c-a618-457d-b9d0-7482ed1f518c.jpg?1562908897
Armored Whirl Turtle,https://cards.scryfall.io/normal/front/4/4/44a783f2-04d3-42fc-acc1-5f2974f9aca2.jpg?1597376797
Cyclops of Eternal Fury,https://cards.scryfall.io/normal/front/4/4/44a92b7a-7119-45b3-b9ed-5dbf5abca818.jpg?1593095933
Pardic Swordsmith,https://cards.scryfall.io/normal/front/4/4/44ac622c-db04-41bf-817e-4698843e6346.jpg?1562907512
"Marath, Will of the Wild",https://cards.scryfall.io/normal/front/4/4/44ace0e7-d3e2-4d2f-bb72-7f488bbe398f.jpg?1630639113
"Zevlor, Elturel Exile",https://cards.scryfall.io/normal/front/4/4/44ad5058-e01a-4453-951a-a8c7752265bf.jpg?1675618796
Tenement Crasher,https://cards.scryfall.io/normal/front/4/4/44af9170-bd99-4fde-b673-62d988312b2d.jpg?1562785527
Felidar Guardian,https://cards.scryfall.io/normal/front/4/4/44bdbed8-5d21-4bf5-8a32-9623b1139c85.jpg?1576381396
Lim-Dûl's Paladin,https://cards.scryfall.io/normal/front/4/4/44be2d66-359e-4cc1-9670-119cb9c7d5f5.jpg?1562768261
Cruel Fate,https://cards.scryfall.io/normal/front/4/4/44bea0d4-946e-4cb8-b6f1-50231d52bfbe.jpg?1562446619
Cheap Ass,https://cards.scryfall.io/normal/front/4/4/44c3f0ea-d4b5-428c-abd2-93e09998d63c.jpg?1562487937
Skaab Ruinator,https://cards.scryfall.io/normal/front/4/4/44c40cdc-a11a-47df-b902-d8fbe9014d03.jpg?1562829336
Sunscour,https://cards.scryfall.io/normal/front/4/4/44c726db-a30a-4e76-9fbf-ec6d5cd7a1ba.jpg?1593274832
Molder Slug,https://cards.scryfall.io/normal/front/4/4/44c76340-bcd4-42e9-8a2d-11766f8927c7.jpg?1562065265
Crested Herdcaller,https://cards.scryfall.io/normal/front/4/4/44c7792e-39e4-486e-827b-b0d01cd15bc3.jpg?1576267399
"Timothar, Baron of Bats",https://cards.scryfall.io/normal/front/4/4/44c86ba6-20ae-405f-8fe0-a636d75bc8d2.jpg?1646179254
Selesnya Guildgate,https://cards.scryfall.io/normal/front/4/4/44c9ebde-7af3-4390-a94a-3531e7d26c50.jpg?1562909232
Gaze of Adamaro,https://cards.scryfall.io/normal/front/4/4/44cab92a-54d8-496c-8a97-7f3448f5b1e9.jpg?1562493493
God-Pharaoh's Gift,https://cards.scryfall.io/normal/front/4/4/44cb3c56-3e19-4a61-a8f7-e89565f8b4b7.jpg?1597251998
Owlbear Cub,https://cards.scryfall.io/normal/front/4/4/44d0cc1e-c248-404d-a68b-ce449acb4ff8.jpg?1675619097
Karplusan Strider,https://cards.scryfall.io/normal/front/4/4/44d27fdf-690b-4e93-8412-4f6fb0ed43db.jpg?1593275410
Hyperion Blacksmith,https://cards.scryfall.io/normal/front/4/4/44d499a9-fe7c-4a1a-9eb3-a7fd9f85ae08.jpg?1592364504
Goldmaw Champion,https://cards.scryfall.io/normal/front/4/4/44d4cd64-8560-48f5-b0bc-f75286c1c91c.jpg?1631045782
Kenrith's Transformation,https://cards.scryfall.io/normal/front/4/4/44d60a41-3f5e-4559-b18c-22c0fe15235e.jpg?1631587997
Voyager Staff,https://cards.scryfall.io/normal/front/4/4/44db92d7-2c55-4587-9a49-7cc305b8fca0.jpg?1561758943
Dance of the Dead,https://cards.scryfall.io/normal/front/4/4/44de44be-db14-4932-968b-a5bc8b575716.jpg?1562868102
Village Messenger // Moonrise Intruder,
Stone Idol Trap,https://cards.scryfall.io/normal/front/4/4/44dee4b3-f3c1-4ef5-8dfa-fa10c860be1e.jpg?1562285986
"Linvala, Shield of Sea Gate // Linvala, Shield of Sea Gate",
Necrotic Sliver,https://cards.scryfall.io/normal/front/4/4/44e18843-06b4-480c-9291-c502542f72b1.jpg?1562570699
Kami of False Hope,https://cards.scryfall.io/normal/front/4/4/44e4f5e6-935e-429f-89b4-4571376f442e.jpg?1562876719
Deadly Grub,https://cards.scryfall.io/normal/front/4/4/44e872ae-2e41-49f5-9015-e8f9fa7da987.jpg?1619395221
Squid,https://cards.scryfall.io/normal/front/4/4/44ea459b-b655-4106-9f24-9bdb440e04b1.jpg?1682210939
Bellowing Tanglewurm,https://cards.scryfall.io/normal/front/4/4/44eb3e3a-60ee-4293-a321-daa452d4c70d.jpg?1562816966
Shunt,https://cards.scryfall.io/normal/front/4/4/44ee290e-c22b-4fad-bf99-0630a2b89d68.jpg?1562636563
Deathspore Thallid,https://cards.scryfall.io/normal/front/4/4/44ee5ee3-11f8-4a4e-bfa3-10ff45ed6d1b.jpg?1562909254
Shrieking Titan Head,https://cards.scryfall.io/normal/front/4/4/44ef6754-b611-4e52-a04b-dc2c794d2cb8.jpg?1562639773
Terashi's Grasp,https://cards.scryfall.io/normal/front/4/4/44f0d818-b463-4ef7-93b4-1ae341b52e2c.jpg?1562261600
Joraga Visionary,https://cards.scryfall.io/normal/front/4/4/44f13d49-0908-4cc4-8c8a-f6f19411ea15.jpg?1673302090
"Hurkyl, Master Wizard // Hurkyl, Master Wizard",
Tenth District Legionnaire,https://cards.scryfall.io/normal/front/4/4/44f3090b-917b-4122-b522-27c30dca8e69.jpg?1557577302
"Blex, Vexing Pest // Search for Blex",
Clown Car,https://cards.scryfall.io/normal/front/4/4/44fd9541-3b1c-4af1-ad23-92c1b1bd01e2.jpg?1673918563
"Lukamina, Wolf Form",https://cards.scryfall.io/normal/front/4/5/4501c6a1-37b8-4009-9c9b-69f0661ca730.jpg?1657241730
Trygon Prime,https://cards.scryfall.io/normal/front/4/5/450509b6-d496-40ee-b3bc-0b4accb9f7ef.jpg?1674059723
Nature's Wrath,https://cards.scryfall.io/normal/front/4/5/450759f0-5d60-4f05-9011-b0b66dbb06a7.jpg?1562768694
Karmic Justice,https://cards.scryfall.io/normal/front/4/5/45078d81-91ea-402c-ab3c-8464fc2ebb42.jpg?1692932116
Sandbar Crocodile,https://cards.scryfall.io/normal/front/4/5/450b79d9-5ab8-4699-8052-a278c316a5c3.jpg?1562718802
Valor's Reach,https://cards.scryfall.io/normal/front/4/5/450ed99e-7fb6-45d3-b043-27ff58fe8dbb.jpg?1681017547
"Eladamri, Lord of Leaves Avatar",https://cards.scryfall.io/normal/front/4/5/451024c1-0ab4-473a-90c5-fd853423a487.jpg?1562911171
Guff Rewrites History,https://cards.scryfall.io/normal/front/4/5/4511a6f6-1cdf-4bff-abea-d43b257e6d50.jpg?1690003510
Kjeldoran Home Guard,https://cards.scryfall.io/normal/front/4/5/45145931-16e8-4401-9d67-57856ffef0dc.jpg?1593274544
Scavenger Grounds,https://cards.scryfall.io/normal/front/4/5/45147b91-3546-464c-bb53-0f9e28fa600d.jpg?1562230674
Render Silent,https://cards.scryfall.io/normal/front/4/5/4514a13f-5eee-49a8-876c-6b4befff4592.jpg?1662280982
Falkenrath Forebear,https://cards.scryfall.io/normal/front/4/5/451559d0-b62d-4757-8eb5-f6b0e240899c.jpg?1643589670
Monoskelion,https://cards.scryfall.io/normal/front/4/5/4519e358-d822-46f1-8708-397087042a30.jpg?1630252392
Great Sable Stag,https://cards.scryfall.io/normal/front/4/5/451c8a79-1e8a-437d-836f-31155914c551.jpg?1561978268
Genesis Hydra,https://cards.scryfall.io/normal/front/4/5/451eb0dd-f3e8-4504-9de0-0bdf124e9ae2.jpg?1651655973
Champion's Victory,https://cards.scryfall.io/normal/front/4/5/451ef657-8590-497a-9d98-a732d4de6165.jpg?1562256077
One Dozen Eyes,https://cards.scryfall.io/normal/front/4/5/451f317f-f587-4187-9e02-6ac5d7ae9cd8.jpg?1562909288
"Kotori, Pilot Prodigy",https://cards.scryfall.io/normal/front/4/5/45207a47-8fd0-4a15-9e76-9d7cd3983a2f.jpg?1683835458
Herald of Faith,https://cards.scryfall.io/normal/front/4/5/452591ca-7273-4e47-820b-3ff89697a036.jpg?1562301748
Mystic of the Hidden Way,https://cards.scryfall.io/normal/front/4/5/45261b50-e7cc-40f6-9d0d-44b5ada45e42.jpg?1562435340
Giant Octopus,https://cards.scryfall.io/normal/front/4/5/4528edca-cc36-4f63-9615-24ca315d672c.jpg?1562446621
From the Ashes,https://cards.scryfall.io/normal/front/4/5/4529a3d2-e4e6-4cca-bcea-16b51f69bbec.jpg?1562909290
Glamorous Outlaw,https://cards.scryfall.io/normal/front/4/5/452abab0-cf23-4b9d-831a-7b9fa1fd582a.jpg?1664413091
Dystopia,https://cards.scryfall.io/normal/front/4/5/452c1fe9-1640-4d0e-9f54-7c673b13b091.jpg?1562868533
Stampede,https://cards.scryfall.io/normal/front/4/5/452e3c5b-8e4f-4033-82f2-8f1f9b9516ef.jpg?1562868535
Thalia's Geistcaller,https://cards.scryfall.io/normal/front/4/5/4531482d-9238-40de-957e-61beb5700330.jpg?1568003396
Tablet of Epityr,https://cards.scryfall.io/normal/front/4/5/4534c401-a144-41de-b4ee-f3b389d21316.jpg?1562911220
Pathmaker Initiate,https://cards.scryfall.io/normal/front/4/5/4535c643-7a2d-401b-8c2b-ac7fd6f594b8.jpg?1597250518
Harbor Serpent,https://cards.scryfall.io/normal/front/4/5/453d4f1d-b378-49c3-b697-6566b3c455cd.jpg?1562640664
Rhonas the Indomitable,https://cards.scryfall.io/normal/front/4/5/453d854c-5092-4e00-a388-499353f246c3.jpg?1562909019
Gideon's Reproach,https://cards.scryfall.io/normal/front/4/5/453d8ec3-15ae-4851-9efb-161ca2ee6019.jpg?1562911221
Drossforge Bridge // Drossforge Bridge,
Cogwork Librarian,https://cards.scryfall.io/normal/front/4/5/453de664-0f09-4772-a626-51d58d1173f3.jpg?1562864968
"Rona, Disciple of Gix",https://cards.scryfall.io/normal/front/4/5/45420f5e-f7f8-4db7-9b54-e2fa1be22094.jpg?1562734878
Ascend from Avernus,https://cards.scryfall.io/normal/front/4/5/45444db1-25c2-46e0-ad57-dcab603efc04.jpg?1675619688
Wizards of the _____,https://cards.scryfall.io/normal/front/4/5/4544507e-fd90-43de-ade3-baa8a40f732b.jpg?1673917429
Sensory Deprivation,https://cards.scryfall.io/normal/front/4/5/454739db-a3d6-45e8-849a-287438c36627.jpg?1562829369
Choking Restraints,https://cards.scryfall.io/normal/front/4/5/4549735d-df63-47db-ad53-0497499fe387.jpg?1576383794
Mark for Death,https://cards.scryfall.io/normal/front/4/5/45498dbd-a512-4299-800b-06c15a4fd94e.jpg?1561824628
Empyreal Voyager,https://cards.scryfall.io/normal/front/4/5/454b9a0f-94f9-4e01-b0ef-506c1e90ff9d.jpg?1605329114
"Jace, Wielder of Mysteries",https://cards.scryfall.io/normal/front/4/5/454ce11a-f52d-4f26-87ac-052d888a5575.jpg?1570828534
Raksha Golden Cub,https://cards.scryfall.io/normal/front/4/5/45501767-2ba8-443f-af9b-c86ead0aa30d.jpg?1562876696
Summoner's Pact,https://cards.scryfall.io/normal/front/4/5/4550b26a-3a73-4724-99d5-1e0a52c36701.jpg?1562435344
Norin the Wary,https://cards.scryfall.io/normal/front/4/5/45524a5f-253e-4fd7-a359-be6df50c0f53.jpg?1583453636
Juniper Order Advocate,https://cards.scryfall.io/normal/front/4/5/4552650d-242e-4f8b-9359-d4aa19207fac.jpg?1562868537
Archmage Emeritus,https://cards.scryfall.io/normal/front/4/5/4553afd7-6312-40ca-9c19-794c96cde165.jpg?1628274144
Southern Elephant,https://cards.scryfall.io/normal/front/4/5/4554e25f-12e7-4b06-bd17-29fb340f2bb3.jpg?1562911253
Hornet Harasser,https://cards.scryfall.io/normal/front/4/5/45598727-a8b1-4b3e-87c6-70c36f0d4fe8.jpg?1562346166
Boreal Outrider,https://cards.scryfall.io/normal/front/4/5/455ae615-20d7-4251-828d-72a3345d06f1.jpg?1631050034
Dramatic Entrance,https://cards.scryfall.io/normal/front/4/5/4562a300-8777-4a47-8650-8a2bc2678def.jpg?1562829489
Basal Sliver,https://cards.scryfall.io/normal/front/4/5/4564e9df-bfa3-48e5-a12e-f7e96a504cb1.jpg?1562909343
Brazen Freebooter,https://cards.scryfall.io/normal/front/4/5/45657345-b564-4e5f-a57a-01dc54df7e7c.jpg?1608910081
Oath of Kaya,https://cards.scryfall.io/normal/front/4/5/4565b563-fc89-425a-b0f8-9384746e4f3e.jpg?1570828594
Treeshaker Chimera,https://cards.scryfall.io/normal/front/4/5/456627ec-81a4-40db-91dc-d25a59cd2837.jpg?1580182799
Join Forces // Join Forces,
Pyromancer's Swath,https://cards.scryfall.io/normal/front/4/5/456c4d8b-1dec-42ca-af89-4c40545261bb.jpg?1562909067
Geier Reach Bandit // Vildin-Pack Alpha,
Inspiring Captain,https://cards.scryfall.io/normal/front/4/5/45704604-a1b3-4225-8466-aa76136c84a8.jpg?1576383808
Barrow Witches,https://cards.scryfall.io/normal/front/4/5/45707c22-fce8-4dbd-9d19-73f08c68f449.jpg?1572490072
Cemetery Gatekeeper,https://cards.scryfall.io/normal/front/4/5/457086c4-1b4e-4f79-8f2a-10b16174c8bb.jpg?1643590978
Tree-Hugging,https://cards.scryfall.io/normal/front/4/5/4570eb3b-c91b-41f2-b72c-65b41787f0a6.jpg?1601081441
Tundra Fumarole,https://cards.scryfall.io/normal/front/4/5/4578bd59-40e2-41fc-bb7e-d5fd3839d81c.jpg?1681079673
Vineweft,https://cards.scryfall.io/normal/front/4/5/4578f064-e9f8-4e87-8f46-7536af6c144e.jpg?1562786163
Bone to Ash,https://cards.scryfall.io/normal/front/4/5/4579e7fc-650d-41ba-8ed7-3bd6453a3ce3.jpg?1562301757
Alexi's Cloak,https://cards.scryfall.io/normal/front/4/5/457a5613-d1d4-4112-8484-f40120079b7b.jpg?1562907674
Ruin Raider,https://cards.scryfall.io/normal/front/4/5/457ba695-3637-40de-a8a8-e3a43a71674f.jpg?1562554428
Dreadhorde Butcher,https://cards.scryfall.io/normal/front/4/5/457bc402-4c31-465c-95e1-694f686e257e.jpg?1557577122
Lifecrafter's Bestiary,https://cards.scryfall.io/normal/front/4/5/457d1102-9ba7-47d1-bced-cc8a28e38ad9.jpg?1673485379
Majestic Myriarch,https://cards.scryfall.io/normal/front/4/5/457d66b3-f059-4b2f-91b0-96568e1b17f5.jpg?1654667570
Take Heart,https://cards.scryfall.io/normal/front/4/5/457eb507-bbbf-4064-bdb0-cfeefe2195df.jpg?1600697368
Green Dragon,https://cards.scryfall.io/normal/front/4/5/45804134-cc04-4587-9674-2c884964083d.jpg?1627707685
Cankerous Thirst,https://cards.scryfall.io/normal/front/4/5/45840408-33e7-43fa-96ab-d3bd53e3fd6b.jpg?1568910755
Ellivere of the Wild Court,https://cards.scryfall.io/normal/front/4/5/45851394-b8f3-4713-8239-afcb387d47c5.jpg?1692933623
Regal Caracal,https://cards.scryfall.io/normal/front/4/5/4588351e-bbc6-4866-b7b3-6491b8131f02.jpg?1599768043
Greenbelt Rampager,https://cards.scryfall.io/normal/front/4/5/4588d0aa-929c-4a22-ace8-4cb788386bf5.jpg?1562271015
Skull Raid,https://cards.scryfall.io/normal/front/4/5/4589c520-4db3-47bf-bfb2-5d7e02ede4bf.jpg?1631048568
Nimble-Blade Khenra,https://cards.scryfall.io/normal/front/4/5/458a8212-5dd6-4e63-8d1c-b3e8fa4e0a89.jpg?1597250492
Apex of Power,https://cards.scryfall.io/normal/front/4/5/458cb0db-6311-42eb-8e2b-b12895536a8a.jpg?1625193502
"Jace, Telepath Unbound Emblem",https://cards.scryfall.io/normal/front/4/5/458e37b1-a849-41ae-b63c-3e09ffd814e4.jpg?1562639775
Smelt,https://cards.scryfall.io/normal/front/4/5/4592b9c5-61bc-436c-91ce-ec1c4d2b484f.jpg?1573512607
Marble Priest,https://cards.scryfall.io/normal/front/4/5/459b71d7-34c1-43b9-93ff-364f95aa4789.jpg?1562858713
Shambling Attendants,https://cards.scryfall.io/normal/front/4/5/459ca25c-775f-4110-8d70-59720692ab27.jpg?1562785839
Drekavac,https://cards.scryfall.io/normal/front/4/5/459d8cb7-cbb8-4e73-9571-44277f1d1be2.jpg?1593272880
Noble Steeds,https://cards.scryfall.io/normal/front/4/5/45a35751-a232-40ba-a73b-d3ca7a44867d.jpg?1562768695
Carrion Screecher,https://cards.scryfall.io/normal/front/4/5/45a4010d-6a27-4ab5-aff6-e658b39f44b1.jpg?1576267286
Pilgrim of the Fires,https://cards.scryfall.io/normal/front/4/5/45a60623-d523-4b43-89b0-8e89568546c7.jpg?1562824716
Mournwillow,https://cards.scryfall.io/normal/front/4/5/45aa37d8-6765-443f-9b70-200fecf8fa1e.jpg?1576385009
Heart of Light,https://cards.scryfall.io/normal/front/4/5/45aa4b29-ce6b-4579-bee6-06a9ccfda55c.jpg?1562546998
"Dovin, Hand of Control",https://cards.scryfall.io/normal/front/4/5/45abf8eb-c583-4eec-a91f-0e58424a8b1c.jpg?1557640635
Somberwald Vigilante,https://cards.scryfall.io/normal/front/4/5/45acf61c-0cc6-4f74-8c81-5ea4b8282e2a.jpg?1592751724
Pandemonium,https://cards.scryfall.io/normal/front/4/5/45ad514e-28a6-4816-b764-69ef89e117f1.jpg?1562429343
Super Secret Tech,https://cards.scryfall.io/normal/front/4/5/45af7f55-9a69-43dd-969f-65411711b13e.jpg?1562487939
Dead // Gone,https://cards.scryfall.io/normal/front/4/5/45b090c7-f1ba-4656-8b51-915fc1876922.jpg?1666020618
Kasimir the Lone Wolf,https://cards.scryfall.io/normal/front/4/5/45b1e60d-54dd-41cd-b9a2-00890725a3df.jpg?1562858715
Thought Reflection,https://cards.scryfall.io/normal/front/4/5/45b3a8f4-ce60-44d2-a494-00d7267a254a.jpg?1562703765
Dueling Coach,https://cards.scryfall.io/normal/front/4/5/45b3dbb0-0d68-4351-bfc9-a09c50454bf7.jpg?1624589385
